istat_code,municipality_name,population_2025,population_0_14_2025,population_15_64_2025,population_65_plus_2025,population_2019,population_0_14_2019,population_15_64_2019,population_65_plus_2019,population_change_absolute,population_change_percent,share_65_plus_2019,share_65_plus_2025,population_comparability
070033,Lucito,636,56,357,223,634.0,55.0,350.0,229.0,2.0,0.31545741324921134,36.1198738170347,35.062893081761004,comparable_on_2025_geography
066051,Luco dei Marsi,5884,868,3774,1242,6040.0,949.0,3940.0,1151.0,-156.0,-2.5827814569536423,19.05629139072848,21.108089734874234,comparable_on_2025_geography
066052,Lucoli,833,65,525,243,932.0,82.0,605.0,245.0,-99.0,-10.622317596566523,26.287553648068666,29.17166866746699,comparable_on_2025_geography
006193,Lu e Cuccaro Monferrato,1279,112,762,405,1405.0,126.0,851.0,428.0,-126.0,-8.96797153024911,30.462633451957295,31.665363565285382,comparable_on_2025_geography
033026,Lugagnano Val d'Arda,3946,423,2327,1196,3911.0,444.0,2337.0,1130.0,35.0,0.8949117872666837,28.892866274610075,30.3091738469336,comparable_on_2025_geography
055016,Lugnano in Teverina,1396,132,774,490,1435.0,146.0,841.0,448.0,-39.0,-2.7177700348432055,31.21951219512195,35.100286532951294,comparable_on_2025_geography
039012,Lugo,32126,3718,19447,8961,31862.0,3907.0,19154.0,8801.0,264.0,0.8285732220199611,27.622245935597263,27.893295150345516,comparable_on_2025_geography
024053,Lugo di Vicenza,3525,386,2212,927,3650.0,448.0,2331.0,871.0,-125.0,-3.4246575342465753,23.863013698630137,26.29787234042553,comparable_on_2025_geography
012092,Luino,14125,1636,8638,3851,14462.0,1850.0,8863.0,3749.0,-337.0,-2.330244779421933,25.923108836952014,27.263716814159295,comparable_on_2025_geography
013135,Luisago,2816,361,1854,601,2706.0,370.0,1768.0,568.0,110.0,4.0650406504065035,20.990391722099037,21.342329545454543,comparable_on_2025_geography
091043,Lula,1215,104,768,343,1346.0,105.0,870.0,371.0,-131.0,-9.73254086181278,27.563150074294207,28.230452674897123,comparable_on_2025_geography
010031,Lumarzo,1437,116,884,437,1532.0,151.0,917.0,464.0,-95.0,-6.201044386422976,30.287206266318538,30.410577592205986,comparable_on_2025_geography
017096,Lumezzane,21637,2564,13575,5498,22002.0,2830.0,14125.0,5047.0,-365.0,-1.6589400963548768,22.938823743296062,25.4101770116005,comparable_on_2025_geography
111038,Lunamatrona,1588,135,905,548,1680.0,142.0,1022.0,516.0,-92.0,-5.476190476190476,30.714285714285715,34.5088161209068,comparable_on_2025_geography
041022,Lunano,1427,197,930,300,1465.0,238.0,947.0,280.0,-38.0,-2.5938566552901023,19.112627986348123,21.02312543798178,comparable_on_2025_geography
018084,Lungavilla,2418,277,1482,659,2430.0,276.0,1531.0,623.0,-12.0,-0.49382716049382713,25.637860082304524,27.253928866832094,comparable_on_2025_geography
078069,Lungro,2066,184,1188,694,2375.0,202.0,1489.0,684.0,-309.0,-13.010526315789473,28.799999999999997,33.59148112294289,comparable_on_2025_geography
011020,Luni,8088,804,5014,2270,8380.0,938.0,5297.0,2145.0,-292.0,-3.484486873508353,25.596658711217184,28.066271018793277,comparable_on_2025_geography
064045,Luogosano,1062,99,727,236,1155.0,150.0,766.0,239.0,-93.0,-8.051948051948052,20.692640692640694,22.22222222222222,comparable_on_2025_geography
090036,Luogosanto,1815,181,1151,483,1839.0,231.0,1158.0,450.0,-24.0,-1.3050570962479608,24.469820554649267,26.611570247933887,comparable_on_2025_geography
070034,Lupara,394,34,216,144,467.0,45.0,252.0,170.0,-73.0,-15.631691648822269,36.402569593147746,36.54822335025381,comparable_on_2025_geography
013136,Lurago d'Erba,5538,737,3512,1289,5281.0,760.0,3352.0,1169.0,257.0,4.866502556334027,22.135959098655558,23.275550740339472,comparable_on_2025_geography
013137,Lurago Marinone,2594,339,1683,572,2604.0,390.0,1726.0,488.0,-10.0,-0.38402457757296465,18.74039938556068,22.0508866615266,comparable_on_2025_geography
016129,Lurano,2894,453,1902,539,2854.0,516.0,1854.0,484.0,40.0,1.4015416958654519,16.95865451997197,18.624740843123703,comparable_on_2025_geography
090037,Luras,2368,255,1525,588,2491.0,286.0,1634.0,571.0,-123.0,-4.937775993576877,22.922521075873142,24.83108108108108,comparable_on_2025_geography
013138,Lurate Caccivio,9730,1140,6206,2384,9731.0,1298.0,6187.0,2246.0,-1.0,-0.01027643613194944,23.080875552358442,24.50154162384378,comparable_on_2025_geography
061046,Lusciano,16299,2535,11134,2630,15667.0,2541.0,10995.0,2131.0,632.0,4.033956724325014,13.601838258760452,16.135959261304375,comparable_on_2025_geography
022109,Luserna,266,40,144,82,263.0,38.0,157.0,68.0,3.0,1.1406844106463878,25.85551330798479,30.82706766917293,comparable_on_2025_geography
001139,Luserna San Giovanni,7148,709,4252,2187,7253.0,821.0,4315.0,2117.0,-105.0,-1.4476768233834276,29.187922239073487,30.595970900951315,comparable_on_2025_geography
001140,Lusernetta,494,60,313,121,499.0,61.0,319.0,119.0,-5.0,-1.002004008016032,23.847695390781563,24.493927125506072,comparable_on_2025_geography
030051,Lusevera,613,32,352,229,619.0,44.0,361.0,214.0,-6.0,-0.9693053311793215,34.5718901453958,37.35725938009788,comparable_on_2025_geography
029031,Lusia,3221,327,2068,826,3425.0,385.0,2267.0,773.0,-204.0,-5.956204379562044,22.56934306569343,25.644209872710338,comparable_on_2025_geography
024127,Lusiana Conco,4541,424,2814,1303,4702.0,516.0,2975.0,1211.0,-161.0,-3.424074861760953,25.75499787324543,28.694120237833076,comparable_on_2025_geography
001141,Lusigliè,554,57,358,139,569.0,73.0,374.0,122.0,-15.0,-2.6362038664323375,21.441124780316343,25.09025270758123,comparable_on_2025_geography
021044,Luson/Lüsen,1581,263,1040,278,1540.0,283.0,1012.0,245.0,41.0,2.662337662337662,15.909090909090908,17.583807716635043,comparable_on_2025_geography
065064,Lustra,1000,110,658,232,1030.0,118.0,671.0,241.0,-30.0,-2.912621359223301,23.398058252427184,23.200000000000003,comparable_on_2025_geography
012093,Luvinate,1338,147,802,389,1325.0,144.0,829.0,352.0,13.0,0.9811320754716981,26.566037735849058,29.07324364723468,comparable_on_2025_geography
016130,Luzzana,905,99,590,216,888.0,142.0,564.0,182.0,17.0,1.9144144144144142,20.495495495495494,23.867403314917127,comparable_on_2025_geography
035026,Luzzara,8549,1067,5362,2120,8821.0,1237.0,5489.0,2095.0,-272.0,-3.0835506178437817,23.750141707289423,24.798222014270674,comparable_on_2025_geography
078070,Luzzi,8749,1109,5585,2055,9076.0,1202.0,5956.0,1918.0,-327.0,-3.6029087703834293,21.13265755839577,23.488398674134185,comparable_on_2025_geography
012142,Maccagno con Pino e Veddasca,2323,217,1392,714,2538.0,273.0,1533.0,732.0,-215.0,-8.47123719464145,28.841607565011824,30.736117089969866,comparable_on_2025_geography
098033,Maccastorna,68,11,41,16,64.0,8.0,43.0,13.0,4.0,6.25,20.3125,23.52941176470588,comparable_on_2025_geography
094025,Macchia d'Isernia,1029,158,618,253,1094.0,145.0,730.0,219.0,-65.0,-5.941499085923217,20.018281535648992,24.586977648202136,comparable_on_2025_geography
094026,Macchiagodena,1660,163,968,529,1800.0,171.0,1138.0,491.0,-140.0,-7.777777777777778,27.27777777777778,31.867469879518072,comparable_on_2025_geography
070035,Macchia Valfortore,456,44,234,178,536.0,43.0,291.0,202.0,-80.0,-14.925373134328357,37.6865671641791,39.03508771929825,comparable_on_2025_geography
001142,Macello,1178,140,732,306,1165.0,141.0,732.0,292.0,13.0,1.1158798283261802,25.064377682403432,25.97623089983022,comparable_on_2025_geography
043023,Macerata,40585,4742,24649,11194,41340.0,5127.0,25128.0,11085.0,-755.0,-1.8263183357522979,26.81422351233672,27.581618824688924,comparable_on_2025_geography
061047,Macerata Campania,10053,1394,6794,1865,10286.0,1570.0,7087.0,1629.0,-233.0,-2.2652148551429128,15.837060081664397,18.551676116582115,comparable_on_2025_geography
041023,Macerata Feltria,1890,212,1112,566,1995.0,245.0,1190.0,560.0,-105.0,-5.263157894736842,28.07017543859649,29.947089947089943,comparable_on_2025_geography
108029,Macherio,7562,897,4769,1896,7462.0,1031.0,4636.0,1795.0,100.0,1.3401232913428036,24.055213079603323,25.072732081459932,comparable_on_2025_geography
017097,Maclodio,1462,215,983,264,1460.0,255.0,960.0,245.0,2.0,0.136986301369863,16.78082191780822,18.057455540355676,comparable_on_2025_geography
091044,Macomer,9069,748,5579,2742,9918.0,1042.0,6371.0,2505.0,-849.0,-8.560193587416817,25.257108287961284,30.234866027125374,comparable_on_2025_geography
004112,Macra,42,3,22,17,55.0,4.0,31.0,20.0,-13.0,-23.636363636363637,36.36363636363637,40.476190476190474,comparable_on_2025_geography
103039,Macugnaga,496,26,287,183,547.0,62.0,317.0,168.0,-51.0,-9.323583180987203,30.712979890310788,36.895161290322584,comparable_on_2025_geography
061048,Maddaloni,36696,5150,24403,7143,38233.0,6052.0,25992.0,6189.0,-1537.0,-4.020087359087699,16.187586639813773,19.465336821451928,comparable_on_2025_geography
014035,Madesimo,507,42,319,146,525.0,65.0,330.0,130.0,-18.0,-3.428571428571429,24.761904761904763,28.79684418145957,comparable_on_2025_geography
019055,Madignano,2772,318,1807,647,2835.0,346.0,1896.0,593.0,-63.0,-2.2222222222222223,20.91710758377425,23.340548340548338,comparable_on_2025_geography
016131,Madone,4182,579,2807,796,3982.0,608.0,2694.0,680.0,200.0,5.02260170768458,17.076845806127576,19.03395504543281,comparable_on_2025_geography
103040,Madonna del Sasso,351,20,238,93,404.0,30.0,280.0,94.0,-53.0,-13.118811881188119,23.26732673267327,26.495726495726498,comparable_on_2025_geography
022243,Madruzzo,2977,409,1893,675,2918.0,443.0,1872.0,603.0,59.0,2.0219328307059627,20.664838930774504,22.67383271750084,comparable_on_2025_geography
059013,Maenza,2952,372,1872,708,3058.0,411.0,2013.0,634.0,-106.0,-3.4663178548070634,20.732504905166778,23.983739837398375,comparable_on_2025_geography
070036,Mafalda,1088,114,644,330,1145.0,119.0,707.0,319.0,-57.0,-4.978165938864628,27.86026200873362,30.330882352941174,comparable_on_2025_geography
017098,Magasa,102,0,52,50,122.0,3.0,66.0,53.0,-20.0,-16.39344262295082,43.44262295081967,49.01960784313725,comparable_on_2025_geography
015130,Magenta,24752,2989,15387,6376,23958.0,3119.0,14887.0,5952.0,794.0,3.314133066199182,24.843476083145504,25.759534583063992,comparable_on_2025_geography
003088,Maggiora,1648,175,1026,447,1647.0,198.0,1042.0,407.0,1.0,0.060716454159077116,24.711596842744385,27.123786407766993,comparable_on_2025_geography
018085,Magherno,1783,198,1150,435,1686.0,205.0,1105.0,376.0,97.0,5.753262158956109,22.301304863582445,24.397083567021873,comparable_on_2025_geography
054026,Magione,14680,1711,9170,3799,14808.0,2048.0,9196.0,3564.0,-128.0,-0.864397622906537,24.06807131280389,25.87874659400545,comparable_on_2025_geography
079068,Magisano,1055,120,643,292,1170.0,151.0,734.0,285.0,-115.0,-9.82905982905983,24.358974358974358,27.677725118483416,comparable_on_2025_geography
004113,Magliano Alfieri,2169,313,1381,475,2186.0,342.0,1399.0,445.0,-17.0,-0.777676120768527,20.356816102470265,21.8994928538497,comparable_on_2025_geography
004114,Magliano Alpi,2145,255,1358,532,2219.0,325.0,1401.0,493.0,-74.0,-3.334835511491663,22.217214961694456,24.801864801864802,comparable_on_2025_geography
066053,Magliano de' Marsi,3451,398,2111,942,3586.0,423.0,2268.0,895.0,-135.0,-3.764640267707752,24.958170663692137,27.296435815705593,comparable_on_2025_geography
109010,Magliano di Tenna,1385,163,887,335,1435.0,212.0,917.0,306.0,-50.0,-3.484320557491289,21.32404181184669,24.187725631768952,comparable_on_2025_geography
053013,Magliano in Toscana,3268,262,1889,1117,3442.0,333.0,2060.0,1049.0,-174.0,-5.05520046484602,30.476467170249855,34.17992656058752,comparable_on_2025_geography
058052,Magliano Romano,1363,141,897,325,1445.0,183.0,989.0,273.0,-82.0,-5.674740484429066,18.89273356401384,23.84446074834923,comparable_on_2025_geography
057035,Magliano Sabina,3452,351,2110,991,3645.0,415.0,2236.0,994.0,-193.0,-5.2949245541838135,27.270233196159122,28.707995365005797,comparable_on_2025_geography
065065,Magliano Vetere,580,45,328,207,654.0,63.0,360.0,231.0,-74.0,-11.314984709480122,35.321100917431195,35.689655172413794,comparable_on_2025_geography
075039,Maglie,13265,1340,8010,3915,14030.0,1599.0,8703.0,3728.0,-765.0,-5.452601568068425,26.571632216678548,29.513758009800227,comparable_on_2025_geography
009035,Magliolo,977,107,615,255,974.0,112.0,609.0,253.0,3.0,0.3080082135523614,25.97535934291581,26.10030706243603,comparable_on_2025_geography
001143,Maglione,415,44,242,129,416.0,35.0,246.0,135.0,-1.0,-0.2403846153846154,32.45192307692308,31.08433734939759,comparable_on_2025_geography
020029,Magnacavallo,1384,132,828,424,1503.0,164.0,913.0,426.0,-119.0,-7.917498336660013,28.343313373253494,30.63583815028902,comparable_on_2025_geography
015131,Magnago,9510,1201,6227,2082,9212.0,1290.0,5999.0,1923.0,298.0,3.234910985670864,20.87494572297004,21.892744479495267,comparable_on_2025_geography
096030,Magnano,339,18,220,101,391.0,26.0,254.0,111.0,-52.0,-13.299232736572892,28.388746803069054,29.793510324483773,comparable_on_2025_geography
030052,Magnano in Riviera,2235,245,1348,642,2338.0,293.0,1430.0,615.0,-103.0,-4.405474764756201,26.304533789563727,28.7248322147651,comparable_on_2025_geography
095083,Magomadas,603,40,341,222,633.0,50.0,365.0,218.0,-30.0,-4.739336492890995,34.4391785150079,36.81592039800995,comparable_on_2025_geography
013139,Magreglio,663,87,406,170,677.0,94.0,417.0,166.0,-14.0,-2.06794682422452,24.519940915805023,25.64102564102564,comparable_on_2025_geography
021045,Magrè sulla strada del vino/Margreid an der Weinstraße,1320,201,850,269,1271.0,217.0,836.0,218.0,49.0,3.8552321007081036,17.151848937844218,20.37878787878788,comparable_on_2025_geography
079069,Maida,4511,607,2830,1074,4483.0,615.0,2925.0,943.0,28.0,0.6245817532902075,21.03502119116663,23.808468188871647,comparable_on_2025_geography
078071,Maierà,1107,117,679,311,1211.0,131.0,764.0,316.0,-104.0,-8.587943848059455,26.094137076796038,28.093947606142727,comparable_on_2025_geography
102020,Maierato,2116,246,1467,403,2090.0,274.0,1436.0,380.0,26.0,1.244019138755981,18.181818181818183,19.045368620037806,comparable_on_2025_geography
042023,Maiolati Spontini,5931,670,3631,1630,6201.0,810.0,3811.0,1580.0,-270.0,-4.354136429608127,25.479761328817936,27.482717922778622,comparable_on_2025_geography
099022,Maiolo,797,67,521,209,805.0,87.0,518.0,200.0,-8.0,-0.9937888198757764,24.84472049689441,26.223337515683813,comparable_on_2025_geography
065066,Maiori,5225,564,3278,1383,5535.0,673.0,3555.0,1307.0,-310.0,-5.600722673893405,23.613369467028004,26.468899521531103,comparable_on_2025_geography
098034,Mairago,1384,184,901,299,1397.0,228.0,911.0,258.0,-13.0,-0.9305654974946312,18.468146027201147,21.604046242774565,comparable_on_2025_geography
017099,Mairano,3484,518,2318,648,3440.0,606.0,2285.0,549.0,44.0,1.2790697674418605,15.959302325581396,18.599311136624568,comparable_on_2025_geography
011018,Maissana,568,39,318,211,604.0,42.0,331.0,231.0,-36.0,-5.960264900662252,38.24503311258278,37.147887323943664,comparable_on_2025_geography
030053,Majano,5714,578,3442,1694,5905.0,716.0,3607.0,1582.0,-191.0,-3.23454699407282,26.790855207451315,29.646482324116207,comparable_on_2025_geography
019056,Malagnino,1711,278,1098,335,1707.0,284.0,1116.0,307.0,4.0,0.23432923257176333,17.984768599882837,19.579193454120396,comparable_on_2025_geography
037035,Malalbergo,9345,1134,6013,2198,9097.0,1255.0,5813.0,2029.0,248.0,2.726173463779268,22.304056282290865,23.520599250936332,comparable_on_2025_geography
030054,Malborghetto Valbruna,892,101,534,257,925.0,109.0,580.0,236.0,-33.0,-3.567567567567568,25.513513513513512,28.81165919282511,comparable_on_2025_geography
023045,Malcesine,3526,387,2202,937,3685.0,484.0,2284.0,917.0,-159.0,-4.314789687924017,24.884667571234736,26.57402155416903,comparable_on_2025_geography
022110,Malé,2288,272,1379,637,2231.0,320.0,1355.0,556.0,57.0,2.5549081129538322,24.921559838637382,27.84090909090909,comparable_on_2025_geography
017100,Malegno,1924,208,1145,571,1994.0,249.0,1215.0,530.0,-70.0,-3.510531594784353,26.57973921765296,29.677754677754674,comparable_on_2025_geography
098035,Maleo,3022,314,1864,844,3086.0,369.0,1896.0,821.0,-64.0,-2.0738820479585223,26.60401814646792,27.928524156187954,comparable_on_2025_geography
103041,Malesco,1336,121,834,381,1365.0,154.0,853.0,358.0,-29.0,-2.1245421245421245,26.22710622710623,28.517964071856287,comparable_on_2025_geography
087022,Maletto,3555,443,2204,908,3742.0,509.0,2405.0,828.0,-187.0,-4.997327632282202,22.127204703367184,25.541490857946552,comparable_on_2025_geography
083043,Malfa,981,119,635,227,1001.0,141.0,665.0,195.0,-20.0,-1.998001998001998,19.480519480519483,23.139653414882773,comparable_on_2025_geography
097045,Malgrate,4136,466,2557,1113,4339.0,565.0,2688.0,1086.0,-203.0,-4.678497349619728,25.02880848121687,26.9100580270793,comparable_on_2025_geography
078072,Malito,691,66,427,198,763.0,77.0,484.0,202.0,-72.0,-9.436435124508519,26.474442988204455,28.65412445730825,comparable_on_2025_geography
009036,Mallare,1030,94,586,350,1091.0,101.0,647.0,343.0,-61.0,-5.5912007332722276,31.439046746104495,33.980582524271846,comparable_on_2025_geography
021046,Malles Venosta/Mals,5260,844,3443,973,5188.0,837.0,3476.0,875.0,72.0,1.3878180416345411,16.865844255975325,18.49809885931559,comparable_on_2025_geography
012096,Malnate,16612,2080,10538,3994,16531.0,2309.0,10445.0,3777.0,81.0,0.4899885064424415,22.84798257818644,24.042860582711292,comparable_on_2025_geography
024055,Malo,14701,1915,9552,3234,14772.0,2220.0,9722.0,2830.0,-71.0,-0.48063904684538317,19.15786623341457,21.99850350316305,comparable_on_2025_geography
017101,Malonno,2983,322,1765,896,3158.0,389.0,1929.0,840.0,-175.0,-5.541481950601647,26.599113362887906,30.036875628561848,comparable_on_2025_geography
044027,Maltignano,2187,227,1359,601,2363.0,283.0,1552.0,528.0,-176.0,-7.448159119763013,22.344477359289037,27.480566986739824,comparable_on_2025_geography
083044,Malvagna,597,44,364,189,661.0,59.0,409.0,193.0,-64.0,-9.68229954614221,29.1981845688351,31.65829145728643,comparable_on_2025_geography
006090,Malvicino,78,4,43,31,76.0,2.0,40.0,34.0,2.0,2.631578947368421,44.73684210526316,39.743589743589745,comparable_on_2025_geography
078073,Malvito,1608,140,1057,411,1737.0,185.0,1154.0,398.0,-129.0,-7.4265975820379975,22.91306850892343,25.55970149253731,comparable_on_2025_geography
080044,Mammola,2376,284,1463,629,2697.0,311.0,1763.0,623.0,-321.0,-11.902113459399333,23.099740452354467,26.473063973063972,comparable_on_2025_geography
091046,Mamoiada,2367,313,1447,607,2484.0,363.0,1541.0,580.0,-117.0,-4.710144927536232,23.349436392914654,25.644275454161384,comparable_on_2025_geography
053014,Manciano,6916,645,4085,2186,7206.0,769.0,4340.0,2097.0,-290.0,-4.0244240910352485,29.1007493755204,31.607865818392135,comparable_on_2025_geography
083045,Mandanici,485,45,284,156,565.0,56.0,322.0,187.0,-80.0,-14.15929203539823,33.097345132743364,32.16494845360825,comparable_on_2025_geography
111039,Mandas,1954,194,1142,618,2115.0,231.0,1322.0,562.0,-161.0,-7.612293144208038,26.57210401891253,31.627430910951894,comparable_on_2025_geography
078074,Mandatoriccio,2410,271,1492,647,2692.0,315.0,1752.0,625.0,-282.0,-10.475482912332838,23.216939078751857,26.846473029045644,comparable_on_2025_geography
058053,Mandela,907,94,581,232,897.0,117.0,582.0,198.0,10.0,1.1148272017837235,22.073578595317723,25.57883131201764,comparable_on_2025_geography
097046,Mandello del Lario,9928,968,5918,3042,10228.0,1131.0,6241.0,2856.0,-300.0,-2.933124755572937,27.923347673054362,30.640612409347302,comparable_on_2025_geography
003090,Mandello Vitta,206,16,116,74,224.0,17.0,141.0,66.0,-18.0,-8.035714285714286,29.464285714285715,35.92233009708738,comparable_on_2025_geography
073012,Manduria,29665,3258,18412,7995,30469.0,3661.0,19429.0,7379.0,-804.0,-2.63874757950704,24.21805769798812,26.95095230069105,comparable_on_2025_geography
017102,Manerba del Garda,5412,615,3630,1167,5250.0,756.0,3508.0,986.0,162.0,3.085714285714286,18.78095238095238,21.56319290465632,comparable_on_2025_geography
017103,Manerbio,13501,1777,8500,3224,13030.0,1749.0,8222.0,3059.0,471.0,3.614735226400614,23.476592478894858,23.879712613880454,comparable_on_2025_geography
071029,Manfredonia,53391,6376,33815,13200,55881.0,7659.0,36263.0,11959.0,-2490.0,-4.455897353304343,21.400833914926363,24.72326796651121,comparable_on_2025_geography
004115,Mango,1259,132,779,348,1306.0,148.0,789.0,369.0,-47.0,-3.5987748851454824,28.25421133231241,27.640984908657668,comparable_on_2025_geography
078075,Mangone,1909,279,1213,417,1841.0,272.0,1212.0,357.0,68.0,3.6936447582835417,19.39163498098859,21.84389732844421,comparable_on_2025_geography
087057,Maniace,3746,631,2359,756,3649.0,600.0,2464.0,585.0,97.0,2.6582625376815567,16.03178953137846,20.1815269620929,comparable_on_2025_geography
093025,Maniago,11498,1399,7065,3034,11770.0,1631.0,7347.0,2792.0,-272.0,-2.310960067969414,23.721325403568393,26.387197773525827,comparable_on_2025_geography
064046,Manocalzati,3052,313,2084,655,3163.0,414.0,2133.0,616.0,-111.0,-3.509326588681631,19.475181789440406,21.461336828309303,comparable_on_2025_geography
068022,Manoppello,6753,883,4260,1610,6953.0,998.0,4479.0,1476.0,-200.0,-2.8764562059542644,21.22824679994247,23.841255738190434,comparable_on_2025_geography
026037,Mansuè,4988,729,3228,1031,4951.0,793.0,3251.0,907.0,37.0,0.7473237729751565,18.319531407796404,20.66960705693665,comparable_on_2025_geography
004116,Manta,3843,533,2402,908,3800.0,586.0,2376.0,838.0,43.0,1.1315789473684212,22.05263157894737,23.627374447046577,comparable_on_2025_geography
014039,Mantello,750,94,473,183,741.0,118.0,445.0,178.0,9.0,1.214574898785425,24.021592442645073,24.4,comparable_on_2025_geography
020030,Mantova,49607,5455,31068,13084,48792.0,5716.0,29985.0,13091.0,815.0,1.6703557960321365,26.830218068535828,26.37530993609773,comparable_on_2025_geography
030055,Manzano,6322,652,3815,1855,6313.0,707.0,3822.0,1784.0,9.0,0.14256296530967844,28.259147790274035,29.341980385953814,comparable_on_2025_geography
058054,Manziana,7746,844,4823,2079,7693.0,1012.0,4929.0,1752.0,53.0,0.6889379955803978,22.773950344469,26.839659178931065,comparable_on_2025_geography
016132,Mapello,6981,957,4609,1415,6778.0,1058.0,4465.0,1255.0,203.0,2.994983771023901,18.515786367660077,20.26930239220742,comparable_on_2025_geography
001316,Mappano,7270,899,4724,1647,7361.0,1054.0,4902.0,1405.0,-91.0,-1.2362450753973644,19.087080559706564,22.65474552957359,comparable_on_2025_geography
090038,Mara,529,45,276,208,586.0,43.0,344.0,199.0,-57.0,-9.726962457337883,33.95904436860068,39.31947069943289,comparable_on_2025_geography
092037,Maracalagonis,7897,899,5313,1685,7875.0,1039.0,5398.0,1438.0,22.0,0.27936507936507937,18.26031746031746,21.33721666455616,comparable_on_2025_geography
036019,Maranello,17299,2194,11051,4054,17607.0,2529.0,11386.0,3692.0,-308.0,-1.7493042539898904,20.968932810813882,23.43488062893809,comparable_on_2025_geography
063041,Marano di Napoli,57619,8032,38552,11035,58248.0,9065.0,39703.0,9480.0,-629.0,-1.0798654031039694,16.275236918005767,19.15166872038737,comparable_on_2025_geography
023046,Marano di Valpolicella,3110,341,2004,765,3176.0,455.0,2034.0,687.0,-66.0,-2.0780856423173804,21.630982367758186,24.59807073954984,comparable_on_2025_geography
058055,Marano Equo,768,96,440,232,777.0,98.0,457.0,222.0,-9.0,-1.1583011583011582,28.57142857142857,30.208333333333332,comparable_on_2025_geography
030056,Marano Lagunare,1674,141,978,555,1782.0,171.0,1072.0,539.0,-108.0,-6.0606060606060606,30.246913580246915,33.15412186379928,comparable_on_2025_geography
078076,Marano Marchesato,3353,483,2239,631,3400.0,559.0,2368.0,473.0,-47.0,-1.3823529411764706,13.911764705882353,18.818968088279153,comparable_on_2025_geography
078077,Marano Principato,3042,420,2029,593,3124.0,523.0,2147.0,454.0,-82.0,-2.6248399487836105,14.532650448143405,19.493754109138724,comparable_on_2025_geography
036020,Marano sul Panaro,5289,708,3439,1142,5267.0,855.0,3321.0,1091.0,22.0,0.4176950825897095,20.71387886842605,21.59198336169408,comparable_on_2025_geography
003091,Marano Ticino,1605,188,1017,400,1638.0,201.0,1063.0,374.0,-33.0,-2.0146520146520146,22.832722832722833,24.922118380062305,comparable_on_2025_geography
024056,Marano Vicentino,9224,1081,6055,2088,9517.0,1344.0,6273.0,1900.0,-293.0,-3.0787012714090576,19.964274456236208,22.63660017346054,comparable_on_2025_geography
005061,Maranzana,213,9,121,83,255.0,19.0,140.0,96.0,-42.0,-16.470588235294116,37.64705882352941,38.967136150234744,comparable_on_2025_geography
076044,Maratea,4601,432,2787,1382,5012.0,520.0,3209.0,1283.0,-411.0,-8.200319233838787,25.598563447725457,30.036948489458815,comparable_on_2025_geography
015134,Marcallo con Casone,6392,813,4065,1514,6138.0,892.0,3823.0,1423.0,254.0,4.138155751058977,23.183447376995765,23.685857321652065,comparable_on_2025_geography
020031,Marcaria,6382,709,3852,1821,6471.0,729.0,3990.0,1752.0,-89.0,-1.3753670220985936,27.07464070468243,28.533375117518016,comparable_on_2025_geography
079071,Marcedusa,357,45,198,114,413.0,54.0,234.0,125.0,-56.0,-13.559322033898304,30.26634382566586,31.932773109243694,comparable_on_2025_geography
058056,Marcellina,7033,982,4680,1371,6963.0,1017.0,4729.0,1217.0,70.0,1.0053138015223324,17.47809852075255,19.493814872742785,comparable_on_2025_geography
079072,Marcellinara,2198,332,1368,498,2205.0,337.0,1436.0,432.0,-7.0,-0.31746031746031744,19.591836734693878,22.656960873521385,comparable_on_2025_geography
057036,Marcetelli,53,4,27,22,72.0,5.0,37.0,30.0,-19.0,-26.38888888888889,41.66666666666667,41.509433962264154,comparable_on_2025_geography
017104,Marcheno,4183,526,2653,1004,4304.0,625.0,2758.0,921.0,-121.0,-2.8113382899628254,21.398698884758364,24.001912502988283,comparable_on_2025_geography
012097,Marchirolo,3624,532,2346,746,3388.0,504.0,2214.0,670.0,236.0,6.965761511216057,19.775678866587956,20.584988962472405,comparable_on_2025_geography
049010,Marciana,2058,168,1238,652,2108.0,176.0,1294.0,638.0,-50.0,-2.3719165085388996,30.265654648956357,31.68124392614188,comparable_on_2025_geography
049011,Marciana Marina,1872,147,1129,596,1931.0,177.0,1208.0,546.0,-59.0,-3.055411703780425,28.27550491973071,31.837606837606835,comparable_on_2025_geography
061049,Marcianise,38198,5306,25889,7003,39061.0,6100.0,26891.0,6070.0,-863.0,-2.209364839609841,15.539796728194363,18.333420597937064,comparable_on_2025_geography
051022,Marciano della Chiana,3472,433,2241,798,3420.0,463.0,2254.0,703.0,52.0,1.5204678362573099,20.555555555555554,22.983870967741936,comparable_on_2025_geography
018086,Marcignago,2429,280,1585,564,2460.0,362.0,1613.0,485.0,-31.0,-1.2601626016260163,19.715447154471544,23.219431864965006,comparable_on_2025_geography
027020,Marcon,17708,2226,11551,3931,17411.0,2595.0,11488.0,3328.0,297.0,1.7058181609327439,19.1143529952329,22.199006098938334,comparable_on_2025_geography
021047,Marebbe/Enneberg,3200,552,2026,622,3081.0,563.0,1939.0,579.0,119.0,3.8623823433950015,18.792599805258035,19.4375,comparable_on_2025_geography
004117,Marene,3351,518,2137,696,3317.0,546.0,2098.0,673.0,34.0,1.025022610792885,20.289418148929755,20.769919427036708,comparable_on_2025_geography
