entityType,localEntity,identifier,externalResource,predicate
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0084,IT-AR0084,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0084&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0089,IT-AR0089,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0089&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0090,IT-AR0090,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0090&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0092,IT-AR0092,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0092&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0093,IT-AR0093,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0093&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0094,IT-AR0094,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0094&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0095,IT-AR0095,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0095&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0097,IT-AR0097,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0097&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0099,IT-AR0099,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0099&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0100,IT-AR0100,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0100&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0101,IT-AR0101,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0101&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0103,IT-AR0103,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0103&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0104,IT-AR0104,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0104&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0105,IT-AR0105,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0105&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0106,IT-AR0106,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0106&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0107,IT-AR0107,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0107&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0108,IT-AR0108,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0108&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0109,IT-AR0109,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0109&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0110,IT-AR0110,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0110&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0111,IT-AR0111,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0111&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0112,IT-AR0112,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0112&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0113,IT-AR0113,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0113&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0114,IT-AR0114,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0114&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0115,IT-AR0115,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0115&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0116,IT-AR0116,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0116&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0117,IT-AR0117,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0117&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0118,IT-AR0118,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0118&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0119,IT-AR0119,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0119&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0120,IT-AR0120,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0120&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0121,IT-AR0121,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0121&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0122,IT-AR0122,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0122&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0123,IT-AR0123,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0123&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0124,IT-AR0124,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0124&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0197,IT-AR0197,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0197&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0198,IT-AR0198,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0198&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0199,IT-AR0199,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0199&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0200,IT-AR0200,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0200&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AR0201,IT-AR0201,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AR0201&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0001,IT-AT0001,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0001&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0002,IT-AT0002,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0002&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0003,IT-AT0003,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0003&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0004,IT-AT0004,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0004&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0005,IT-AT0005,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0005&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0006,IT-AT0006,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0006&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0007,IT-AT0007,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0007&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0010,IT-AT0010,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0010&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0011,IT-AT0011,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0011&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0012,IT-AT0012,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0012&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0014,IT-AT0014,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0014&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0015,IT-AT0015,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0015&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0016,IT-AT0016,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0016&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0017,IT-AT0017,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0017&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0020,IT-AT0020,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0020&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0021,IT-AT0021,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0021&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0022,IT-AT0022,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0022&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0024,IT-AT0024,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0024&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0025,IT-AT0025,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0025&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0026,IT-AT0026,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0026&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0027,IT-AT0027,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0027&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0028,IT-AT0028,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0028&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0029,IT-AT0029,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0029&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0030,IT-AT0030,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0030&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0031,IT-AT0031,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0031&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0032,IT-AT0032,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0032&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0034,IT-AT0034,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0034&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0035,IT-AT0035,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0035&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0036,IT-AT0036,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0036&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0037,IT-AT0037,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0037&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0038,IT-AT0038,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0038&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0039,IT-AT0039,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0039&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0040,IT-AT0040,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0040&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0041,IT-AT0041,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0041&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0043,IT-AT0043,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0043&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0044,IT-AT0044,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0044&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0045,IT-AT0045,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0045&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0046,IT-AT0046,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0046&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0047,IT-AT0047,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0047&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0050,IT-AT0050,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0050&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0051,IT-AT0051,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0051&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0053,IT-AT0053,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0053&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0054,IT-AT0054,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0054&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0055,IT-AT0055,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0055&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0057,IT-AT0057,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0057&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0060,IT-AT0060,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0060&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0061,IT-AT0061,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0061&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0062,IT-AT0062,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0062&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0063,IT-AT0063,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0063&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0066,IT-AT0066,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0066&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0067,IT-AT0067,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0067&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0068,IT-AT0068,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0068&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0071,IT-AT0071,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0071&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0072,IT-AT0072,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0072&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0073,IT-AT0073,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0073&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0074,IT-AT0074,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0074&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0075,IT-AT0075,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0075&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0076,IT-AT0076,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0076&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0077,IT-AT0077,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0077&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0078,IT-AT0078,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0078&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0079,IT-AT0079,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0079&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0080,IT-AT0080,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0080&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0081,IT-AT0081,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0081&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0082,IT-AT0082,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0082&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0083,IT-AT0083,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0083&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0084,IT-AT0084,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0084&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0085,IT-AT0085,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0085&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0086,IT-AT0086,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0086&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0087,IT-AT0087,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0087&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0088,IT-AT0088,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0088&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0089,IT-AT0089,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0089&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0090,IT-AT0090,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0090&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0091,IT-AT0091,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0091&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0092,IT-AT0092,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0092&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0093,IT-AT0093,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0093&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0127,IT-AT0127,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0127&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0129,IT-AT0129,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0129&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0130,IT-AT0130,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0130&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0131,IT-AT0131,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0131&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0132,IT-AT0132,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0132&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0133,IT-AT0133,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0133&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
