library,isil,libraryName,municipality,municipalityName,region,statusCode,population2019,population2025,changePercent
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0046,IT-TA0046,Biblioteca comunale Antonio Vitti,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/073026,Sava,PUGLIA,TEMPORANEAMENTE_CHIUSA,15608,15166,-2.831881086622245
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FC0110,IT-FC0110,Biblioteca del Seminario vescovile,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/040044,Sarsina,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,3405,3310,-2.7900146842878124
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LI0084,IT-LI0084,Biblioteca Centro Ascolto Approdo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/049009,Livorno,TOSCANA,TEMPORANEAMENTE_CHIUSA,157457,153154,-2.7328095924601636
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LI0087,IT-LI0087,Biblioteca dell'Istituto tecnico navale Cappellini,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/049009,Livorno,TOSCANA,TEMPORANEAMENTE_CHIUSA,157457,153154,-2.7328095924601636
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0082,IT-CB0082,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070075,Sepino,MOLISE,TEMPORANEAMENTE_CHIUSA,1854,1804,-2.696871628910464
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0487,IT-TO0487,Biblioteca europea di cultura Victor del Litto di storia della civiltà comparata e cultura del viaggio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001156,Moncalieri,PIEMONTE,TEMPORANEAMENTE_CHIUSA,56964,55439,-2.6771294150691665
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0107,IT-MO0107,Biblioteca comunale e Scolastica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/036032,Polinago,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,1620,1577,-2.6543209876543212
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0054,IT-CE0054,"Biblioteca della Camera di commercio, industria, artigianato e agricoltura - CCIAA",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/061022,Caserta,CAMPANIA,TEMPORANEAMENTE_CHIUSA,74757,72793,-2.627178725738058
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0162,IT-CE0162,Biblioteca Provinciale Federico Scialla,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/061022,Caserta,CAMPANIA,TEMPORANEAMENTE_CHIUSA,74757,72793,-2.627178725738058
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0048,IT-TA0048,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/073025,San Marzano di San Giuseppe,PUGLIA,TEMPORANEAMENTE_CHIUSA,9063,8826,-2.6150281363786823
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0049,IT-MO0049,Biblioteca del Dipartimento del Museo di paleobiologia e dell'Orto botanico. Sezione dell'Orto botanico dell'Università degli studi di Modena e Reggio Emilia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/036023,Modena,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,189016,184074,-2.6145934735683753
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0056,IT-MO0056,Biblioteca del Museo Civico,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/036023,Modena,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,189016,184074,-2.6145934735683753
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0231,IT-MO0231,Biblioteca della comunità ebraica di Modena e Reggio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/036023,Modena,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,189016,184074,-2.6145934735683753
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0033,IT-IS0033,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094042,Rocchetta a Volturno,MOLISE,TEMPORANEAMENTE_CHIUSA,1116,1087,-2.5985663082437274
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0150,IT-RM0150,Biblioteca tecnico scientifica dell'Istituto storico e di cultura dell'arma del genio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0209,IT-RM0209,Biblioteca della Fondazione Ernesta Besso,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0214,IT-RM0214,Biblioteca della Galleria nazionale d'arte moderna e contemporanea - GNAM,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0423,IT-RM0423,Biblioteca dell'Abbazia S. Maria nova al Foro romano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0521,IT-RM0521,Biblioteca dell'Istituto della enciclopedia italiana Giovanni Treccani,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0527,IT-RM0527,Biblioteca del Museo storico dell'arma dei carabinieri,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0562,IT-RM0562,Biblioteca della Facoltà di Medicina e psicologia Ernesto Valentini. Sede servizio sociale - Sapienza Università di Roma,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0578,IT-RM0578,Biblioteca del Collegio rabbinico italiano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0704,IT-RM0704,Biblioteca del Pontificio Collegio polacco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0740,IT-RM0740,Biblioteca dell'Accademia di Romania,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0967,IT-RM0967,Biblioteca del Dipartimento di Management Antonio Renzi - Sapienza Università di Roma,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1039,IT-RM1039,Biblioteca di Ingegneria civile. Sede Architettura - Sapienza Università di Roma,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1267,IT-RM1267,Biblioteca del Museo storico della fanteria,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1312,IT-RM1312,Biblioteca degli Archivi delle arti applicate italiane del XX secolo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1419,IT-RM1419,Archivio centrale del libro,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1427,IT-RM1427,Biblioteca dell'Istituto superiore antincendi - ISA,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1438,IT-RM1438,Biblioteca dell'Istituto Statale per Sordi di Roma,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1620,IT-RM1620,Biblioteca del Dipartimento di Ingegneria chimica materiali e ambiente - Sapienza Università di Roma,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1627,IT-RM1627,Biblioteca Coop Laurentina,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1653,IT-RM1653,"Biblioteca interdipartimentale di fisiopatologia cardiocircolatoria, anestesiologia e chirurgia generale Paride Stefanini - Sapienza Università di Roma",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1657,IT-RM1657,Biblioteca di ENIT SPA,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1686,IT-RM1686,Biblioteca dell'Ente Nazionale per l'Aviazione Civile - ENAC,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1696,IT-RM1696,Biblioteca dell'Istituto di ricerca per il Teatro Musicale - IRTEM,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM2025,IT-RM2025,Biblioteca della Federazione Italiana della Pallacanestro,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM2051,IT-RM2051,"Biblioteca di Bioetica ""Elio Sgreccia""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM2086,IT-RM2086,Biblioteca del Movimento per la Vita Italiano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/058091,Roma,LAZIO,TEMPORANEAMENTE_CHIUSA,2820219,2747290,-2.5859339292445016
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TR0285,IT-TR0285,Biblioteca comunale Stefano Millesimi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/055030,San Venanzo,UMBRIA,TEMPORANEAMENTE_CHIUSA,2207,2151,-2.5373810602628004
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0125,IT-FG0125,Biblioteca civica Michele Lecce,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/071046,San Giovanni Rotondo,PUGLIA,TEMPORANEAMENTE_CHIUSA,26932,26249,-2.5360166344868555
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0129,IT-PZ0129,Biblioteca Gian Paolo Nitti,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/076048,Melfi,BASILICATA,TEMPORANEAMENTE_CHIUSA,17395,16961,-2.494969818913481
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0183,IT-PZ0183,Biblioteca comunale Carolina Rispoli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/076048,Melfi,BASILICATA,TEMPORANEAMENTE_CHIUSA,17395,16961,-2.494969818913481
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0057,IT-SI0057,Biblioteca della Banca Monte dei Paschi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/052032,Siena,TOSCANA,TEMPORANEAMENTE_CHIUSA,54339,52990,-2.482563168258525
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0001,IT-AQ0001,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066003,Alfedena,ABRUZZO,TEMPORANEAMENTE_CHIUSA,935,912,-2.4598930481283423
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1476,IT-RM1476,Biblioteca - Archivio della Fondazione Adkins Chiti: Donne in musica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/060035,Fiuggi,LAZIO,TEMPORANEAMENTE_CHIUSA,10446,10195,-2.4028336205246026
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0116,IT-AN0116,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/042011,Castelleone di Suasa,MARCHE,TEMPORANEAMENTE_CHIUSA,1584,1546,-2.398989898989899
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0007,IT-SP0007,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011003,Beverino,LIGURIA,TEMPORANEAMENTE_CHIUSA,2326,2271,-2.3645743766122096
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VA0180,IT-VA0180,Biblioteca rionale di San Fermo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/012133,Varese,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,80876,78992,-2.329492061921955
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0096,IT-CB0096,Biblioteca del Centro di lettura Santo Stefano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070006,Campobasso,MOLISE,TEMPORANEAMENTE_CHIUSA,48675,47547,-2.317411402157165
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0193,IT-CB0193,"Biblioteca dell'Istituto regionale studi storici del Molise ""Vincenzo Cuoco""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070006,Campobasso,MOLISE,TEMPORANEAMENTE_CHIUSA,48675,47547,-2.317411402157165
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SV0063,IT-SV0063,"Biblioteca associazione ""A Campanassa"" Poggio Poggi",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/009056,Savona,LIGURIA,TEMPORANEAMENTE_CHIUSA,59924,58581,-2.241172151391763
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SV0092,IT-SV0092,Biblioteca Ecclesiastica di Finalmarina,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/009056,Savona,LIGURIA,TEMPORANEAMENTE_CHIUSA,59924,58581,-2.241172151391763
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SV0123,IT-SV0123,Biblioteca del Liceo Della Rovere,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/009056,Savona,LIGURIA,TEMPORANEAMENTE_CHIUSA,59924,58581,-2.241172151391763
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0349,IT-FI0349,Biblioteca del Centro studi e documentazione Assi Giglio Rosso,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/048017,Firenze,TOSCANA,TEMPORANEAMENTE_CHIUSA,369885,361705,-2.211498168349622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0350,IT-FI0350,Biblioteca del Comitato regionale toscano del CONI,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/048017,Firenze,TOSCANA,TEMPORANEAMENTE_CHIUSA,369885,361705,-2.211498168349622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0431,IT-FI0431,Biblioteca degli Uffizi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/048017,Firenze,TOSCANA,TEMPORANEAMENTE_CHIUSA,369885,361705,-2.211498168349622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0481,IT-FI0481, Biblioteca dell'Istituto per la storia e la prevenzione oncologica - ISPO,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/048017,Firenze,TOSCANA,TEMPORANEAMENTE_CHIUSA,369885,361705,-2.211498168349622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0935,IT-FI0935,Biblioteca della Galleria Palatina,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/048017,Firenze,TOSCANA,TEMPORANEAMENTE_CHIUSA,369885,361705,-2.211498168349622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IM0032,IT-IM0032,Biblioteca civica F. Pastonchi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/008050,Riva Ligure,LIGURIA,TEMPORANEAMENTE_CHIUSA,2815,2753,-2.202486678507993
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0276,IT-MI0276,Biblioteca della Corte di appello di Milano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015146,Milano,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,1395980,1365698,-2.1692287855126864
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0343,IT-MI0343,Biblioteca dell'ICOM - International Council of Museums. Comitato nazionale italiano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015146,Milano,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,1395980,1365698,-2.1692287855126864
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0724,IT-MI0724,Biblioteca dell'Associazione Albe Steiner per la comunicazione visiva,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015146,Milano,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,1395980,1365698,-2.1692287855126864
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0826,IT-MI0826,Biblioteca di Italia Nostra,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015146,Milano,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,1395980,1365698,-2.1692287855126864
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1048,IT-MI1048,Biblioteca serica Angelo Menozzi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015146,Milano,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,1395980,1365698,-2.1692287855126864
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1288,IT-MI1288,Biblioteca nazionale Braidense. Mediateca di Santa Teresa,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015146,Milano,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,1395980,1365698,-2.1692287855126864
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VI0050,IT-VI0050,Biblioteca comunale di Mossano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/024124,Barbarano Mossano,VENETO,TEMPORANEAMENTE_CHIUSA,6378,6240,-2.1636876763875823
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PT0057,IT-PT0057,"Biblioteca della Camera di commercio, industria, artigianato e agricoltura - CCIAA",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/047014,Pistoia,TOSCANA,TEMPORANEAMENTE_CHIUSA,90833,88889,-2.140191340151707
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LC0096,IT-LC0096,Centro Documentazione e Biblioteca Medica dell'Asst di Lecco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/097042,Lecco,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,48265,47233,-2.1381953796747126
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0023,IT-ME0023,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083022,Floresta,SICILIA,TEMPORANEAMENTE_CHIUSA,469,459,-2.1321961620469083
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0161,IT-AV0161,Biblioteca comunale Giuseppe Bonifazi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/064108,Teora,CAMPANIA,TEMPORANEAMENTE_CHIUSA,1460,1429,-2.1232876712328768
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0402,IT-ME0402,Biblioteca Ettore Maiorana della Corda Fratres,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083005,Barcellona Pozzo di Gotto,SICILIA,TEMPORANEAMENTE_CHIUSA,40625,39763,-2.1218461538461537
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CA0196,IT-CA0196,Biblioteca-Mediateca dell'Archivio pubblico arti musica e spettacolo (APAMS),https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/092003,Assemini,SARDEGNA,TEMPORANEAMENTE_CHIUSA,26173,25630,-2.0746570893669047
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0013,IT-SA0013,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065029,Caselle in Pittari,CAMPANIA,TEMPORANEAMENTE_CHIUSA,1908,1869,-2.044025157232704
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0007,IT-AR0007,Biblioteca Centro di Ricerca Foreste e Legno,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/051002,Arezzo,TOSCANA,TEMPORANEAMENTE_CHIUSA,98483,96479,-2.034868962155905
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VV0005,IT-VV0005,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/102005,Capistrano,CALABRIA,TEMPORANEAMENTE_CHIUSA,955,936,-1.9895287958115182
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0103,IT-TS0103,Biblioteca Mario Marzari del Civico Museo del Mare,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/032006,Trieste,FRIULI-VENEZIA GIULIA,TEMPORANEAMENTE_CHIUSA,202351,198388,-1.9584780900514454
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0298,IT-TS0298,Biblioteca dell'IRCI,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/032006,Trieste,FRIULI-VENEZIA GIULIA,TEMPORANEAMENTE_CHIUSA,202351,198388,-1.9584780900514454
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0203,IT-TN0203,Biblioteca pubblica comunale di Nago Torbole,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022124,Nago-Torbole,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,2815,2760,-1.9538188277087036
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TR0013,IT-TR0013,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/055013,Ficulle,UMBRIA,TEMPORANEAMENTE_CHIUSA,1593,1562,-1.94601381042059
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0021,IT-SP0021,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011010,Carrodano,LIGURIA,TEMPORANEAMENTE_CHIUSA,478,469,-1.882845188284519
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0163,IT-VR0163,Biblioteca civica di Cazzano di Tramigna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/023024,Cazzano di Tramigna,VENETO,TEMPORANEAMENTE_CHIUSA,1498,1470,-1.8691588785046727
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0986,IT-TO0986,"Biblioteca storica ""Cesare Balbo"" del Liceo Augusto Monti ",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001078,Chieri,PIEMONTE,TEMPORANEAMENTE_CHIUSA,36487,35819,-1.830789048154137
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0071,IT-RO0071,Biblioteca dell'Abbazia S. Maria del Pilastrello,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/029029,Lendinara,VENETO,TEMPORANEAMENTE_CHIUSA,11641,11428,-1.8297397130830684
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0266,IT-SS0266,Biblioteca della Scuola media n. 2,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090003,Alghero,SARDEGNA,TEMPORANEAMENTE_CHIUSA,42760,41989,-1.803086997193639
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0269,IT-SS0269,Biblioteca del Convento di S. Francesco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090003,Alghero,SARDEGNA,TEMPORANEAMENTE_CHIUSA,42760,41989,-1.803086997193639
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PE0058,IT-PE0058,Biblioteca Beato Tommaso da Celano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/068028,Pescara,ABRUZZO,TEMPORANEAMENTE_CHIUSA,120463,118313,-1.7847803889991118
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0492,IT-TO0492,Biblioteca del Centro ricerche e studi Alto Canavese,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001098,Cuorgnè,PIEMONTE,TEMPORANEAMENTE_CHIUSA,9665,9495,-1.758923952405587
