library,isil,libraryName,materialLabel,quantity
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LI0027,IT-LI0027,Biblioteca comunale Labronica - Sez. Villa Maria. Centro di documentazione sulle arti dello spettacolo,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LI0011,IT-LI0011,Biblioteca comunale Labronica Francesco Domenico Guerrazzi,manoscritti,44379
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0178,IT-PA0178,Biblioteca comunale Lancia di Brolo,manoscritti,135
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LO0020,IT-LO0020,Biblioteca comunale Laudense,manoscritti,622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0268,IT-FI0268,Biblioteca comunale Leonardiana,manoscritti,4500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0163,IT-NA0163,Biblioteca comunale Leopoldo Caliendo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0210,IT-CS0210,Biblioteca comunale Leopoldo Franchetti,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0053,IT-MC0053,Biblioteca comunale Libero Bigiaretti,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0081,IT-MC0081,Biblioteca comunale Libero Lipperini,manoscritti,2800
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-UD0067,IT-UD0067,Biblioteca comunale Luca Petris,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0001,IT-AN0001,Biblioteca comunale Luciano Benincasa,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TR0004,IT-TR0004,Biblioteca comunale Luciano Lama,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0005,IT-CL0005,Biblioteca comunale Luciano Scarabelli,manoscritti,281
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0011,IT-PU0011,Biblioteca comunale Ludovisiana,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0097,IT-BA0097,Biblioteca comunale Luigi Barbera,manoscritti,5000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RG0006,IT-RG0006,Biblioteca comunale Luigi Capuana,manoscritti,33000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0083,IT-CT0083,Biblioteca comunale Luigi Capuana di Mineo,manoscritti,1300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0006,IT-RA0006,Biblioteca comunale Luigi Dal Pane,manoscritti,800
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0042,IT-CO0042,Biblioteca comunale Luigi Gennari,manoscritti,5062
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MN0089,IT-MN0089,Biblioteca comunale Luigi Parazzi,manoscritti,780
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0104,IT-CT0104,Biblioteca comunale Luigi Sturzo e Giacomo Maggiore di Santa Maria di Licodia,manoscritti,49
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0046,IT-CE0046,Biblioteca comunale Luigi Tessitore,manoscritti,201
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0088,IT-CZ0088,Biblioteca comunale Luis Scalese,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0091,IT-BS0091,Biblioteca comunale Lydia Caprara di Montalba,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0139,IT-BS0139,Biblioteca comunale Maestra Barbara Grazioli Belisai,manoscritti,29
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0109,IT-VR0109,Biblioteca comunale Malcesine,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0016,IT-RA0016,Biblioteca comunale Manfrediana,manoscritti,600
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GR0039,IT-GR0039,Biblioteca comunale Manfredo Vanni,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0020,IT-SI0020,Biblioteca comunale Marcello Braccagni,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0008,IT-TA0008,Biblioteca comunale Marco Gatti,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG1020,IT-PG1020,Biblioteca comunale Maria Adelaide Bruschi,manoscritti,3500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0606,IT-RM0606,Biblioteca comunale Maria Coccanari Fornari,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0001,IT-PA0001,Biblioteca comunale Maria Ermegilda Fuxa,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0009,IT-RA0009,Biblioteca comunale Maria Goia,manoscritti,813
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0017,IT-PZ0017,Biblioteca comunale Mariano Collazzo,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0017,IT-CS0017,Biblioteca comunale Mario Cosentino,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0036,IT-CL0036,Biblioteca comunale Mario Gori,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AP0117,IT-AP0117,Biblioteca comunale Mario Rivosecchi,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0018,IT-FI0018,Biblioteca comunale Marsilio Ficino,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0194,IT-LE0194,Biblioteca comunale Martino Abatelillo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0090,IT-BA0090,Biblioteca comunale Matteo Renato Imbriani,manoscritti,43
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RE0068,IT-RE0068,Biblioteca comunale Meuccio Ruini,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0049,IT-AV0049,Biblioteca comunale Michelangelo Petruzziello,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0020,IT-NA0020,Biblioteca comunale Michele Cavaliere,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0107,IT-FG0107,Biblioteca comunale Michele De Angelis,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0019,IT-IS0019,Biblioteca comunale Michele Romano,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0031,IT-PZ0031,Biblioteca comunale Michele e Pietro Lacava C/O Piazzetta del Risorgimento Lucano,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0407,IT-ME0407,Biblioteca comunale Milazzo Zi.Pe. Zirilli/Pellegrino,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AP0025,IT-AP0025,Biblioteca comunale Monsignor Germano Liberati,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0250,IT-BG0250,Biblioteca comunale Monsignor Luigi Chiodi,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NU0001,IT-NU0001,Biblioteca comunale Monsignor Virgilio,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NU0092,IT-NU0092,Biblioteca comunale Montanaru,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0049,IT-MC0049,Biblioteca comunale Mozzi-Borgetti,manoscritti,1500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0179,IT-BO0179,Biblioteca comunale Multimediale,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PE0008,IT-PE0008,Biblioteca comunale N. Castagna,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0406,IT-ME0406,Biblioteca comunale Nannino Di Giovanni,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0007,IT-FG0007,Biblioteca comunale Nicola Pitta,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0152,IT-AV0152,Biblioteca comunale Osvaldo  Sanini,manoscritti,66
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FM0003,IT-FM0003,Biblioteca comunale Osvaldo Licini,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0022,IT-BS0022,Biblioteca comunale P. Impastato,manoscritti,45
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0036,IT-AV0036,Biblioteca comunale Padre Leonardo De Martino,manoscritti,4515
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0042,IT-ME0042,Biblioteca comunale Palazzo Mastroieni-Longo,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1219,IT-RM1219,Biblioteca comunale Paolo Angelani,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0059,IT-CO0059,Biblioteca comunale Paolo Borsellino,manoscritti,1468
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0035,IT-CL0035,Biblioteca comunale Paolo Emiliani Giudici,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RC0143,IT-RC0143,Biblioteca comunale Paolo Greco,manoscritti,56
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0227,IT-BO0227,Biblioteca comunale Paolo Guidotti,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RI0126,IT-RI0126,Biblioteca comunale Paroniana,manoscritti,120
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0166,IT-SA0166,Biblioteca comunale Pasquale Petrizzo e Michele De Lisa,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0008,IT-FG0008,Biblioteca comunale Pasquale Rosario,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PC0030,IT-PC0030,Biblioteca comunale Passerini-Landi,manoscritti,2140
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MT0035,IT-MT0035,Biblioteca comunale Pia Vivarelli,manoscritti,1500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AL0033,IT-AL0033,Biblioteca comunale Pier Angelo Soldini,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0125,IT-CS0125,Biblioteca comunale Pier Vittorio Carlomagno,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0295,IT-CS0295,Biblioteca comunale Pierpaolo Pasolini,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RC0058,IT-RC0058,Biblioteca comunale Pietro De Nava,manoscritti,2000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0019,IT-CO0019,Biblioteca comunale Pietro Maldini,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0002,IT-EN0002,Biblioteca comunale Pietro Mineo,manoscritti,116
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0209,IT-LE0209,Biblioteca comunale Pietro Siciliani,manoscritti,28
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0105,IT-VR0105,Biblioteca comunale Pino Crescini di Garda,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0001,IT-RA0001,Biblioteca comunale Pino Orioli,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0092,IT-AN0092,Biblioteca comunale Planettiana,manoscritti,820
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0152,IT-LE0152,Biblioteca comunale Presicce-Acquarica,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0208,IT-BO0208,Biblioteca comunale Prometeo,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0262,IT-PZ0262,Biblioteca comunale Prospero Guidone,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0109,IT-AQ0109,Biblioteca comunale Publio Ovidio Nasone,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0004,IT-SS0004,Biblioteca comunale Rafael Sari,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CH0053,IT-CH0053,Biblioteca comunale Raffaele Liberatore,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0009,IT-SI0009,Biblioteca comunale Ranuccio Bianchi Bandinelli,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1376,IT-RM1376,Biblioteca comunale Renato Nicolini,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0050,IT-AR0050,Biblioteca comunale Rilli Vettori,manoscritti,840
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PC0139,IT-PC0139,Biblioteca comunale Rio Canto,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0029,IT-PV0029,Biblioteca comunale Roberto Rampi,manoscritti,11456
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VV0010,IT-VV0010,Biblioteca comunale Rocco Cambareri,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0159,IT-CO0159,Biblioteca comunale Romolo Costa,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0054,IT-FG0054,Biblioteca comunale Ruggero Bonghi,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0397,IT-ME0397,Biblioteca comunale S. Agostino,manoscritti,14
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NU0059,IT-NU0059,Biblioteca comunale Sa Libertadi,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0071,IT-BA0071,Biblioteca comunale Sabino Loffredo,manoscritti,508
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RI0134,IT-RI0134,Biblioteca comunale Salisano,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0137,IT-SS0137,Biblioteca comunale Salvatore Farina,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BR0021,IT-BR0021,Biblioteca comunale Salvatore Morelli - Carovigno,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0043,IT-ME0043,Biblioteca comunale Salvatore Quasimodo,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RG0007,IT-RG0007,Biblioteca comunale Salvatore Quasimodo,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TP0010,IT-TP0010,Biblioteca comunale Salvatore Struppa,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0195,IT-SA0195,Biblioteca comunale Salvatore Valitutti,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0060,IT-CB0060,Biblioteca comunale San Polo Matese,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0057,IT-PA0057,Biblioteca comunale Santa Maria La Nuova,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RG0003,IT-RG0003,Biblioteca comunale Saverio Nicastro,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0073,IT-MC0073,Biblioteca comunale Scipione Gentili,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SR0010,IT-SR0010,Biblioteca comunale Sebastiano Franco,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0045,IT-TA0045,"Biblioteca comunale Sezione Marina di Ginosa ""Giulio Ranaldo""",manoscritti,66
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LT0041,IT-LT0041,Biblioteca comunale Sezze Centro Valerio Flacco,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0040,IT-MC0040,Biblioteca comunale Silvio Zavatti,manoscritti,530
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TP0019,IT-TP0019,Biblioteca comunale Simone Corleo,manoscritti,53
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0049,IT-PG0049,Biblioteca comunale Sperelliana,manoscritti,18
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0026,IT-AN0026,Biblioteca comunale T. Lippera,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MN0035,IT-MN0035,Biblioteca comunale Teresiana,manoscritti,1770
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0036,IT-CZ0036,Biblioteca comunale Tommaso Campanella,manoscritti,12500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0023,IT-PG0023,Biblioteca comunale Tranquillo Graziani,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0072,IT-PU0072,Biblioteca comunale Ubaldiana,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RC0131,IT-RC0131,Biblioteca comunale Ugo Arcuri,manoscritti,3106
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0034,IT-CO0034,Biblioteca comunale Ugo Bernasconi,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BR0011,IT-BR0011,Biblioteca comunale Ugo Granafei - Mesagne,manoscritti,19
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0017,IT-PA0017,Biblioteca comunale V. Aglialoro - G. Caraffa,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0075,IT-PU0075,Biblioteca comunale Vagnarelli,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0004,IT-MC0004,Biblioteca comunale Valentiniana,manoscritti,583
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0258,IT-TN0258,Biblioteca comunale Vallelaghi. Sede di Vezzano,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0008,IT-FI0008,Biblioteca comunale Vallesiana,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PC0009,IT-PC0009,Biblioteca comunale Villa Braghieri,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VT0051,IT-VT0051,Biblioteca comunale Vincenzo Cardarelli,manoscritti,150
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0224,IT-CS0224,Biblioteca comunale Vincenzo Forestieri,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0034,IT-AG0034,Biblioteca comunale Vincenzo Navarro,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0108,IT-CS0108,Biblioteca comunale Vincenzo Spinelli,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TP0008,IT-TP0008,Biblioteca comunale Vito Carvini,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0014,IT-TA0014,Biblioteca comunale Vito Sansonetti,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0049,IT-RM0049,Biblioteca comunale Vittoria Colonna,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0209,IT-CS0209,Biblioteca comunale c/o Museo Multimediale,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0162,IT-MI0162,Biblioteca comunale centrale Sormani,manoscritti,36906
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RE0085,IT-RE0085,Biblioteca comunale decentrata Rosta Nuova Domenico Manfredi,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0046,IT-SI0046,Biblioteca comunale degli Intronati - Istituzione del Comune di Siena,manoscritti,8654
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PC0004,IT-PC0004,Biblioteca comunale del Centro culturale polivalente,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0304,IT-BO0304,Biblioteca comunale dell'Archiginnasio,manoscritti,8658
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0002,IT-RO0002,"Biblioteca comunale di Adria ""Luigi Groto""",manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0001,IT-TN0001,Biblioteca comunale di Ala,manoscritti,666
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0007,IT-TN0007,Biblioteca comunale di Aldeno,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VI0004,IT-VI0004,Biblioteca comunale di Arzignano,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0001,IT-PG0001,Biblioteca comunale di Assisi,manoscritti,96
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0012,IT-TN0012,"Biblioteca comunale di Avio ""Arnaldo Segarizzi""",manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RI0009,IT-RI0009,Biblioteca comunale di Borbona,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0146,IT-TN0146,Biblioteca comunale di Borgo Valsugana,manoscritti,23
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1182,IT-MI1182,Biblioteca comunale di Bubbiano,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0009,IT-RO0009,Biblioteca comunale di Calto,manoscritti,145
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0015,IT-TV0015,Biblioteca comunale di Castelfranco Veneto,manoscritti,546
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0016,IT-TV0016,Biblioteca comunale di Castello di Godego,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0044,IT-CO0044,Biblioteca comunale di Castelmarte,manoscritti,6105
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0014,IT-RO0014,"Biblioteca comunale di Castelmassa ""E.  Fornasari""",manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0016,IT-RO0016,Biblioteca comunale di Ceregnano,manoscritti,7500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0019,IT-SS0019,Biblioteca comunale di Chiaramonti,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0065,IT-BS0065,Biblioteca comunale di Coccaglio,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0245,IT-BS0245,Biblioteca comunale di Concesio,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0274,IT-MC0274,Biblioteca comunale di Corridonia,manoscritti,214
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0031,IT-AN0031,Biblioteca comunale di Cupramontana,manoscritti,15
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MT0011,IT-MT0011,Biblioteca comunale di Ferrandina,manoscritti,12
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0026,IT-RO0026,Biblioteca comunale di Gaiba,manoscritti,2450
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0127,IT-BG0127,Biblioteca comunale di Gandino,manoscritti,14
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0027,IT-RO0027,Biblioteca comunale di Gavello,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0138,IT-TV0138,Biblioteca comunale di Giavera del Montello,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0046,IT-PV0046,Biblioteca comunale di Godiasco-Salice Terme Rino Scupelli,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0030,IT-LU0030,Biblioteca comunale di Gramolazzo,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0064,IT-TN0064,"Biblioteca comunale di Lavarone ""Sigmund Freud""",manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0031,IT-RO0031,"Biblioteca comunale di Lendinara ""G. Baccari""",manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PD0049,IT-PD0049,Biblioteca comunale di Loreggia,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0050,IT-PG0050,Biblioteca comunale di Magione 'Vittoria Aganoor Pompilj',manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0051,IT-TV0051,Biblioteca comunale di Mansuè,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VA0297,IT-VA0297,Biblioteca comunale di Masciago Primo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0051,IT-PG0051,Biblioteca comunale di Massa Martana,manoscritti,1600
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0134,IT-CO0134,Biblioteca comunale di Monguzzo,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PD0230,IT-PD0230,Biblioteca comunale di Monselice,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0139,IT-TV0139,Biblioteca comunale di Montebelluna,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM2077,IT-RM2077,Biblioteca comunale di Monteflavio,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TR0282,IT-TR0282,Biblioteca comunale di Montegabbione,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VT0039,IT-VT0039,Biblioteca comunale di Oriolo Romano,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0114,IT-ME0114,Biblioteca comunale di Pagliara,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RI0104,IT-RI0104,Biblioteca comunale di Petrella Salto,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0094,IT-TN0094,Biblioteca comunale di Pinzolo,manoscritti,35
